Date,Target_Name,Target_Industry_Macro,Target_Industry_Mid,Target_Nation,Buyer_Name,Buyer_Industry_Macro,Buyer_Industry_Mid,Buyer_Nation,Target_Revenues,Target_EBITDA,Target_EV,Target_Industry_Detailed,Target_Status,Year,EV_Rev,EV_EBITDA,Target_Revenues_v2,Target_EBITDA_v2,Target_EV_v2
29/03/2019,Stelios Kanakis SA,Consumer Staples,Food and Beverage,Greece,Orkla Food Ingredients AS,Consumer Staples,Food and Beverage,Norway,20.18,3.11,24.47,Wholesale Trade-Nondurable Goods,Public,2019,1.21,7.87,20.18,3.11,24.47
29/03/2019,Stelios Kanakis SA,Consumer Staples,Food and Beverage,Greece,Orkla Food Ingredients AS,Consumer Staples,Food and Beverage,Norway,20.18,3.11,24.47,Wholesale Trade-Nondurable Goods,Public,2019,1.21,7.87,20.18,3.11,24.47
09/11/2022,Stella-Jones Inc,Materials,Paper & Forest Products,Canada,Stella-Jones Inc,Materials,Paper & Forest Products,Canada,"2,173.73",307.05,"2,560.99","Wood Products, Furniture, and Fixtures",Public,2022,1.18,8.34,"2,173.73",307.05,"2,560.99"
09/11/2021,Stella-Jones Inc,Materials,Paper & Forest Products,Canada,Stella-Jones Inc,Materials,Paper & Forest Products,Canada,"1,864.81",286.74,"2,511.04","Wood Products, Furniture, and Fixtures",Public,2021,1.35,8.76,"1,864.81",286.74,"2,511.04"
18/12/2018,Stella-Jones Inc,Materials,Paper & Forest Products,Canada,Stella-Jones Inc,Materials,Paper & Forest Products,Canada,"1,380.92",158.08,"2,041.39","Wood Products, Furniture, and Fixtures",Public,2018,1.48,12.91,"1,380.92",158.08,"2,041.39"
10/07/2020,Stelmet SA,Consumer Products and Services,Home Furnishings,Poland,Stanislaw Bienkowski,Financials,Other Financials,Poland,128.55,19.75,98.97,"Wood Products, Furniture, and Fixtures",Public,2020,0.77,5.01,128.55,19.75,98.97
21/05/2020,Stelmet SA,Consumer Products and Services,Home Furnishings,Poland,Stanislaw Bienkowski,Financials,Other Financials,Poland,128.55,19.75,93.70,"Wood Products, Furniture, and Fixtures",Public,2020,0.73,4.74,128.55,19.75,93.70
07/05/2020,Stelmet SA,Consumer Products and Services,Home Furnishings,Poland,Stanislaw Bienkowski,Financials,Other Financials,Poland,128.55,19.75,92.81,"Wood Products, Furniture, and Fixtures",Public,2020,0.72,4.70,128.55,19.75,92.81
12/09/2019,Stelmet SA,Consumer Products and Services,Home Furnishings,Poland,Stanislaw Bienkowski,Financials,Other Financials,Poland,137.79,18.88,85.73,"Wood Products, Furniture, and Fixtures",Public,2019,0.62,4.54,137.79,18.88,85.73
04/05/2020,Stemline Therapeutics Inc,Healthcare,Pharmaceuticals,United States,Menarini Asia-Pacific Pte Ltd,Healthcare,Pharmaceuticals,Singapore,42.65,-66.26,467.65,Drugs,Public,2020,10.96,-7.06,42.65,-66.26,467.65
22/07/2024,Stemmer Imaging GmbH,High Technology,Software,Germany,Blitz 24-884 AG,Financials,Other Financials,Germany,126.23,22.53,286.29,"Measuring, Medical, Photo Equipment; Clocks",Public,2024,2.27,12.71,126.23,22.53,286.29
08/12/2021,Stenseth & RS Holding AS,Industrials,Building/Construction & Engineering,Norway,AF Gruppen ASA,Industrials,Building/Construction & Engineering,Norway,46.16,4.62,12.58,Construction Firms,Private,2021,0.27,2.72,46.16,4.62,12.58
03/01/2022,Stephane Plaza France SAS,Real Estate,Real Estate Management & Development,France,Metropole Television SA,Media and Entertainment,Broadcasting,France,22.15,13.86,"6,249.51",Real Estate; Mortgage Bankers and Brokers,Private,2022,282.09,450.93,22.15,13.86,"6,249.51"
03/06/2024,Stericycle Inc,Energy and Power,Water and Waste Management,United States,Waste Management Inc,Energy and Power,Water and Waste Management,United States,"2,445.95",452.42,"6,633.50",Sanitary Services,Public,2024,2.71,14.66,"2,445.95",452.42,"6,633.50"
29/02/2024,Sterling Check Corp,Consumer Products and Services,Professional Services,United States,First Advantage Corp,Consumer Products and Services,Professional Services,United States,652.09,141.90,"1,886.71",Business Services,Public,2024,2.89,13.30,652.09,141.90,"1,886.71"
02/11/2018,Sterling Construction Co Inc,Industrials,Building/Construction & Engineering,United States,Sterling Construction Co Inc,Industrials,Building/Construction & Engineering,United States,892.83,48.70,271.24,Construction Firms,Public,2018,0.30,5.57,892.83,48.70,271.24
07/06/2019,Stewardship Financial Corp,Financials,Banks,United States,Columbia Financial Inc,Financials,Banks,United States,25.25,10.10,198.17,"Commercial Banks, Bank Holding Companies",Public,2019,7.85,19.62,25.25,10.10,198.17
19/03/2018,Stewart Information Services Corp,Financials,Insurance,United States,Fidelity National Financial Inc,Financials,Insurance,United States,"1,630.31",87.03,936.61,Insurance,Public,2018,0.57,10.76,"1,630.31",87.03,936.61
12/07/2024,Stil Termica Termo Idraulica Laziale Srl,Industrials,Building/Construction & Engineering,Italy,Renovalo SpA,Industrials,Building/Construction & Engineering,Italy,1.16,0.39,0.11,Construction Firms,Private,2024,0.09,0.28,1.16,0.39,0.11
09/12/2016,Stillwater Mining Co,Materials,Metals & Mining,United States,Sibanye Gold Ltd,Materials,Metals & Mining,South Africa,594.34,74.88,"1,902.86",Mining,Public,2016,3.20,25.41,594.34,74.88,"1,902.86"
22/09/2023,Stingray Group Inc,Media and Entertainment,Broadcasting,Canada,Stingray Group Inc,Media and Entertainment,Broadcasting,Canada,224.92,79.43,472.80,Radio and Television Broadcasting Stations,Public,2023,2.10,5.95,224.92,79.43,472.80
21/09/2021,Stingray Group Inc,Media and Entertainment,Broadcasting,Canada,Stingray Group Inc,Media and Entertainment,Broadcasting,Canada,169.38,72.64,489.44,Radio and Television Broadcasting Stations,Public,2021,2.89,6.74,169.38,72.64,489.44
14/08/2019,Stingray Group Inc,Media and Entertainment,Broadcasting,Canada,Stingray Group Inc,Media and Entertainment,Broadcasting,Canada,173.80,43.97,541.13,Radio and Television Broadcasting Stations,Public,2019,3.11,12.31,173.80,43.97,541.13
19/05/2017,Stirom SA,Materials,Construction Materials,Romania,MGL Mediterranean Glass Ltd,Materials,Construction Materials,Cyprus,56.35,18.08,81.10,"Stone, Clay, Glass, and Concrete Products",Public,2017,1.44,4.48,56.35,18.08,81.10
11/07/2023,STM Group PLC,Financials,Asset Management,United Kingdom,PSF Capital GP II Ltd,Financials,Other Financials,Guernsey,30.25,4.01,30.93,Investment & Commodity Firms/Dealers/Exchanges,Public,2023,1.02,7.71,30.25,4.01,30.93
01/07/2021,STMicroelectronics NV,High Technology,Semiconductors,Switzerland,STMicroelectronics NV,High Technology,Semiconductors,Switzerland,"8,367.32","2,148.53","26,829.70",Electronic and Electrical Equipment,Public,2021,3.21,12.49,"8,367.32","2,148.53","26,829.70"
12/08/2021,Stock Spirits Group PLC,Consumer Staples,Food and Beverage,United Kingdom,Sunray Investments Luxembourg SARL,Financials,Other Financials,Luxembourg,349.03,73.55,925.92,Food and Kindred Products,Public,2021,2.65,12.59,349.03,73.55,925.92
21/05/2019,Stock Yards Bancorp Inc,Financials,Banks,United States,Stock Yards Bancorp Inc,Financials,Banks,United States,141.94,66.95,869.07,"Commercial Banks, Bank Holding Companies",Public,2019,6.12,12.98,141.94,66.95,869.07
22/09/2022,Stone Technologies Group Ltd,High Technology,Software,United Kingdom,Converge Technology Solutions Corp,High Technology,IT Consulting & Services,Canada,153.50,6.43,55.73,Prepackaged Software,Private,2022,0.36,8.67,153.50,6.43,55.73
27/03/2017,"Stonegate Bank,Fort Lauderdale,Florida",Financials,Banks,United States,Home BancShares Inc,Financials,Banks,United States,89.21,45.20,763.46,"Commercial Banks, Bank Holding Companies",Public,2017,8.56,16.89,89.21,45.20,763.46
27/01/2017,Stonegate Mortgage Corp,Financials,Other Financials,United States,Home Point Financial Corp,Financials,Other Financials,United States,167.37,32.51,861.82,Real Estate; Mortgage Bankers and Brokers,Public,2017,5.15,26.51,167.37,32.51,861.82
25/05/2022,StoneMor Inc,Real Estate,Other Real Estate,United States,Axar Capital Management LP,Financials,Asset Management,United States,294.18,7.99,702.28,Real Estate; Mortgage Bankers and Brokers,Public,2022,2.39,87.91,294.18,7.99,702.28
28/05/2020,StoneMor Partners LP,Consumer Products and Services,Professional Services,United States,Axar Capital Management LP,Financials,Asset Management,United States,250.65,-8.22,307.07,Personal Services,Public,2020,1.23,-37.34,250.65,-8.22,307.07
06/07/2015,StonePoint Energy Inc,Energy and Power,Oil & Gas,Canada,Endurance Energy Ltd,Energy and Power,Oil & Gas,Canada,0.17,-2.76,2.92,Oil and Gas; Petroleum Refining,Public,2015,16.87,-1.06,0.17,-2.76,2.92
29/08/2022,StoneX Group Inc,Financials,Other Financials,United States,StoneX Group Inc,Financials,Other Financials,United States,"58,673.95",247.19,"5,290.99",Business Services,Public,2022,0.09,21.40,"58,673.95",247.19,"5,290.99"
30/08/2021,StoneX Group Inc,Financials,Other Financials,United States,StoneX Group Inc,Financials,Other Financials,United States,"37,935.48",149.81,"5,372.51",Business Services,Public,2021,0.14,35.86,"37,935.48",149.81,"5,372.51"
10/10/2019,Stopklatka SA,High Technology,Internet Software & Services,Poland,Kino Polska TV SA,Media and Entertainment,Broadcasting,Poland,4.65,1.74,19.21,Business Services,Public,2019,4.13,11.03,4.65,1.74,19.21
17/08/2017,StorageVault Canada Inc,Real Estate,Non Residential,Canada,StorageVault Canada Inc,Real Estate,Non Residential,Canada,26.27,7.70,670.80,Transportation and Shipping (except air),Public,2017,25.53,87.12,26.27,7.70,670.80
07/09/2018,StorageVault Canada Inc,Real Estate,Non Residential,Canada,StorageVault Canada Inc,Real Estate,Non Residential,Canada,54.29,16.11,"1,024.71",Transportation and Shipping (except air),Public,2018,18.87,63.60,54.29,16.11,"1,024.71"
09/12/2020,Stord Innkvartering AS,Consumer Products and Services,Professional Services,Norway,Adapteo Oyj,Real Estate,REITs,Finland,16.56,2.74,60.83,Repair Services,Private,2020,3.67,22.20,16.56,2.74,60.83
26/09/2014,Store Financial Services UK Ltd,Financials,Other Financials,United Kingdom,Emerchants Ltd,Financials,Other Financials,Australia,3.61,0.62,19.31,Other Financial,Private,2014,5.35,31.06,3.61,0.62,19.31
21/12/2020,Storm Real Estate ASA,Real Estate,REITs,Norway,Investor Group,Financials,Other Financials,Norway,2.37,0.56,168.93,Investment & Commodity Firms/Dealers/Exchanges,Public,2020,71.39,299.59,2.37,0.56,168.93
09/11/2021,Storm Resources Ltd,Energy and Power,Oil & Gas,Canada,Canadian Natural Resources Ltd,Energy and Power,Oil & Gas,Canada,175.18,108.46,723.85,Oil and Gas; Petroleum Refining,Public,2021,4.13,6.67,175.18,108.46,723.85
23/06/2015,Storytel AB,High Technology,E-commerce / B2B,Sweden,Massolit Media AB,Media and Entertainment,Publishing,Sweden,14.24,1.08,366.45,Business Services,Private,2015,25.74,338.32,14.24,1.08,366.45
12/08/2014,STR Holdings Inc,Materials,Containers & Packaging,United States,Zhen Fa New Energy(US)Co Ltd,High Technology,Semiconductors,United States,24.43,-13.24,11.41,Rubber and Miscellaneous Plastic Products,Public,2014,0.47,-0.86,24.43,-13.24,11.41
31/01/2014,STR Holdings Inc,Materials,Containers & Packaging,United States,STR Holdings Inc,Materials,Containers & Packaging,United States,23.18,-16.75,4.71,Rubber and Miscellaneous Plastic Products,Public,2014,0.20,-0.28,23.18,-16.75,4.71
19/12/2023,Strabag SE,Industrials,Building/Construction & Engineering,Austria,Raiffeisenbank AO,Financials,Banks,Russia,"17,463.86","1,046.91","3,729.44",Construction Firms,Public,2023,0.21,3.56,"17,463.86","1,046.91","3,729.44"
11/09/2017,Strad Energy Services Ltd,Energy and Power,Oil & Gas,Canada,Strad Energy Services Ltd,Energy and Power,Oil & Gas,Canada,37.93,6.81,79.85,Oil and Gas; Petroleum Refining,Public,2017,2.11,11.72,37.93,6.81,79.85
21/09/2015,Strad Energy Services Ltd,Energy and Power,Oil & Gas,Canada,Total Energy Services Inc,Energy and Power,Oil & Gas,Canada,128.32,33.30,92.46,Oil and Gas; Petroleum Refining,Public,2015,0.72,2.78,128.32,33.30,92.46
23/02/2020,Strad Inc,Energy and Power,Oil & Gas,Canada,2238399 Alberta Ltd,Financials,Other Financials,Canada,89.46,24.47,105.49,Oil and Gas; Petroleum Refining,Public,2020,1.18,4.31,89.46,24.47,105.49
02/04/2014,Straight PLC,Materials,Containers & Packaging,United Kingdom,One51 Plastics Holdings Ltd,Financials,Other Financials,Ireland,31.43,2.43,15.03,Rubber and Miscellaneous Plastic Products,Public,2014,0.48,6.18,31.43,2.43,15.03
14/12/2020,Strands Group AB,Industrials,Automobiles & Components,Sweden,Relais Group Oyj,Retail,Automotive Retailing,Finland,13.84,1.81,18.72,Wholesale Trade-Durable Goods,Private,2020,1.35,10.34,13.84,1.81,18.72
02/04/2018,STRATA Skin Sciences Inc,Healthcare,Healthcare Equipment & Supplies,United States,Investor Group,Financials,Other Financials,United States,24.87,2.14,9.63,"Measuring, Medical, Photo Equipment; Clocks",Public,2018,0.39,4.49,24.87,2.14,9.63
01/06/2023,Stratasys Ltd,High Technology,Computers & Peripherals,United States,3D Systems Corp,Industrials,Machinery,United States,577.98,16.65,793.41,Computer and Office Equipment,Public,2023,1.37,47.65,577.98,16.65,793.41
09/03/2023,Stratasys Ltd,High Technology,Computers & Peripherals,United States,Nano Dimension Ltd,High Technology,Electronics,Israel,596.52,18.38,904.22,Computer and Office Equipment,Public,2023,1.52,49.20,596.52,18.38,904.22
18/07/2022,Stratasys Ltd,High Technology,Computers & Peripherals,United States,Nano Dimension Ltd,High Technology,Electronics,Israel,625.89,-10.47,785.77,Computer and Office Equipment,Public,2022,1.26,-75.06,625.89,-10.47,785.77
08/09/2015,Strategic Hotels & Resorts Inc,Real Estate,REITs,United States,Blackstone Real Estate Partners VIII LP,Financials,Other Financials,United States,612.64,147.72,"5,028.90",Investment & Commodity Firms/Dealers/Exchanges,Public,2015,8.21,34.04,612.64,147.72,"5,028.90"
20/03/2024,Strategic Minerals Europe Corp,Materials,Metals & Mining,Canada,IberAmerican Lithium Corp,Materials,Metals & Mining,Canada,11.60,-2.43,6.70,Mining,Public,2024,0.58,-2.76,11.60,-2.43,6.70
21/10/2022,Strax AB,High Technology,Electronics,Sweden,IK Holding AB,Financials,Other Financials,Sweden,123.94,-1.68,66.49,Wholesale Trade-Durable Goods,Public,2022,0.54,-39.66,123.94,-1.68,66.49
06/01/2014,Stream Global Services Inc,Consumer Products and Services,Professional Services,United States,Convergys Corp,Consumer Products and Services,Professional Services,United States,652.05,73.66,779.48,Business Services,Public,2014,1.20,10.58,652.05,73.66,779.48
03/09/2014,Stream Oil & Gas Ltd,Energy and Power,Oil & Gas,Canada,TransAtlantic Petroleum Ltd,Energy and Power,Oil & Gas,United States,23.97,4.08,41.67,Oil and Gas; Petroleum Refining,Public,2014,1.74,10.21,23.97,4.08,41.67
17/06/2019,Street Capital Group Inc,Financials,Asset Management,Canada,RFA Capital Holdings Inc,Real Estate,Non Residential,Canada,52.67,4.39,95.54,Investment & Commodity Firms/Dealers/Exchanges,Public,2019,1.81,21.77,52.67,4.39,95.54
31/05/2019,Stride Gaming PLC,High Technology,Software,United Kingdom,Rank Bidco,Financials,Other Financials,United Kingdom,91.22,16.78,108.65,Prepackaged Software,Public,2019,1.19,6.47,91.22,16.78,108.65
07/06/2016,Striker Exploration Corp,Energy and Power,Oil & Gas,Canada,Gear Energy Ltd,Energy and Power,Oil & Gas,Canada,18.96,5.17,43.38,Oil and Gas; Petroleum Refining,Public,2016,2.29,8.40,18.96,5.17,43.38
08/02/2022,Stroeer Se & Co KGaA,Media and Entertainment,Advertising & Marketing,Germany,ValueAct Capital Management LP,Financials,Other Financials,United States,"1,627.32",483.41,"4,968.81",Advertising Services,Public,2022,3.05,10.28,"1,627.32",483.41,"4,968.81"
19/06/2024,Strohm Holding Bv,Energy and Power,Pipelines,Netherlands,HydrogenOne Capital Growth PLC,Financials,Alternative Financial Investments,United Kingdom,6.90,-14.73,45.29,Oil and Gas; Petroleum Refining,Private,2024,6.56,-3.07,6.90,-14.73,45.29
31/05/2024,Strong Global Entertainment Inc,High Technology,Electronics,United States,Strong/MDI Screen Systems Inc,Industrials,Aerospace & Defense,Canada,40.52,0.42,13.41,Wholesale Trade-Durable Goods,Public,2024,0.33,31.96,40.52,0.42,13.41
24/05/2021,Strongbridge Biopharma PLC,Healthcare,Pharmaceuticals,United States,Xeris Pharmaceuticals Inc,Healthcare,Pharmaceuticals,United States,7.15,-7.50,104.66,Drugs,Public,2021,14.64,-13.96,7.15,-7.50,104.66
31/10/2018,Strongbridge Biopharma PLC,Healthcare,Pharmaceuticals,United States,Novo Nordisk A/S,Healthcare,Biotechnology,Denmark,11.64,-46.51,302.36,Drugs,Public,2018,25.97,-6.50,11.64,-46.51,302.36
24/01/2020,Strongco Corp,Industrials,Machinery,Canada,Nors SA,Industrials,Transportation & Infrastructure,Portugal,280.62,28.95,169.80,Wholesale Trade-Durable Goods,Public,2020,0.61,5.87,280.62,28.95,169.80
28/04/2021,Strongpoint ASA,High Technology,IT Consulting & Services,Norway,Strongpoint ASA,High Technology,IT Consulting & Services,Norway,114.06,15.21,158.23,Business Services,Public,2021,1.39,10.40,114.06,15.21,158.23
12/02/2021,Strumenti Scientifici Cinel Srl,Industrials,Other Industrials,Italy,SAES Getters SpA,Materials,Chemicals,Italy,8.41,3.17,15.72,"Measuring, Medical, Photo Equipment; Clocks",Private,2021,1.87,4.96,8.41,3.17,15.72
09/08/2021,Sts Group AG,Industrials,Automobiles & Components,Germany,Adler Pelzer Holding GmbH,Industrials,Automobiles & Components,Germany,235.00,18.00,62.05,Transportation Equipment,Public,2021,0.26,3.45,235.00,18.00,62.05
11/03/2021,STS Group AG,Industrials,Automobiles & Components,Germany,Adler Pelzer Holding GmbH,Industrials,Automobiles & Components,Germany,235.00,18.00,56.90,Transportation Equipment,Public,2021,0.24,3.16,235.00,18.00,56.90
13/06/2023,STS Holding SA,Media and Entertainment,Casinos & Gaming,Poland,Entain Holdings (CEE) Ltd,Media and Entertainment,Casinos & Gaming,Malta,126.21,57.01,826.93,Amusement and Recreation Services,Public,2023,6.55,14.50,126.21,57.01,826.93
27/03/2017,STT Enviro Corp,Industrials,Building/Construction & Engineering,Canada,Carmeuse Lime (Canada) Ltd,Materials,Metals & Mining,Canada,18.60,-0.74,8.78,Business Services,Public,2017,0.47,-11.84,18.60,-0.74,8.78
14/05/2015,STT Enviro Corp,Industrials,Building/Construction & Engineering,Canada,STT Enviro Corp,Industrials,Building/Construction & Engineering,Canada,6.42,0.36,8.30,Business Services,Public,2015,1.29,23.09,6.42,0.36,8.30
29/07/2020,Stuart Olson Inc,Industrials,Building/Construction & Engineering,Canada,Bird Construction Inc,Industrials,Building/Construction & Engineering,Canada,599.48,0.48,182.73,Construction Firms,Public,2020,0.30,383.16,599.48,0.48,182.73
05/07/2021,Student Properties Spain SOCIMI SA,Real Estate,REITs,Spain,Xior Student Housing NV,Real Estate,REITs,Belgium,0.55,-0.03,32.19,Investment & Commodity Firms/Dealers/Exchanges,Public,2021,58.53,-1238.12,0.55,-0.03,32.19
27/02/2018,Student Transportation Inc,Industrials,Transportation & Infrastructure,Canada,Investor Group,Financials,Other Financials,Canada,550.11,71.95,869.36,Transportation and Shipping (except air),Public,2018,1.58,12.08,550.11,71.95,869.36
